MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_MARITAL_STATUS,MEMBER_GENDER,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBERSHIP_PACKAGE,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,PAYMENT_MODE,MEMBERSHIP_STATUS,START_DATE,END_DATE
61,150000.0,M,M,549996.0,1.0,TYPE-B,66,0,SEMI-ANNUAL,CANCELLED,2008-02-15,2009-10-13
12,100000.0,M,M,549996.0,6.0,TYPE-B,58,3,ANNUAL,INFORCE,2008-02-25,2025-04-20
34,100000.0,M,M,399996.0,1.0,TYPE-B,50,1,ANNUAL,INFORCE,2008-02-29,2025-04-20
34,100000.0,M,M,399996.0,1.0,TYPE-B,50,3,ANNUAL,INFORCE,2008-02-18,2025-04-20
50,150000.0,M,M,720000.0,1.0,TYPE-B,35,3,ANNUAL,INFORCE,2008-02-19,2025-04-20
27,200001.6,M,M,4500000.0,1.0,TYPE-B,45,1,MONTHLY,INFORCE,2008-02-27,2025-04-20
12,150001.2,M,M,380004.0,1.0,TYPE-B,42,1,MONTHLY,CANCELLED,2008-02-18,2008-06-17
12,100000.0,M,M,170004.0,5.0,TYPE-B,46,3,ANNUAL,INFORCE,2008-02-20,2025-04-20
12,100000.0,M,F,549996.0,4.0,TYPE-B,35,2,ANNUAL,INFORCE,2008-02-19,2025-04-20
17,100000.0,M,M,549996.0,1.0,TYPE-B,48,0,ANNUAL,INFORCE,2008-02-20,2025-04-20
12,100000.0,M,M,429996.0,1.0,TYPE-B,41,1,ANNUAL,INFORCE,2008-02-20,2025-04-20
51,199996.0,S,M,699996.0,1.0,TYPE-B,34,0,QUARTERLY,CANCELLED,2008-02-21,2008-07-20
29,100000.0,M,M,500004.0,1.0,TYPE-B,56,1,ANNUAL,INFORCE,2008-02-21,2025-04-20
17,100000.0,M,M,249996.0,1.0,TYPE-B,56,2,SEMI-ANNUAL,INFORCE,2008-02-22,2025-04-20
17,100000.0,M,M,549996.0,1.0,TYPE-B,68,0,ANNUAL,INFORCE,2008-02-21,2025-04-20
12,100000.0,M,F,200004.0,1.0,TYPE-B,37,1,SEMI-ANNUAL,INFORCE,2008-02-25,2025-04-20
36,100000.0,W,F,360000.0,1.0,TYPE-B,48,0,ANNUAL,INFORCE,2008-02-25,2025-04-20
12,101250.72,M,M,549996.0,1.0,TYPE-B,43,2,MONTHLY,CANCELLED,2008-02-26,2008-06-25
27,100000.0,M,M,380004.0,1.0,TYPE-B,28,1,ANNUAL,CANCELLED,2008-03-06,2011-05-05
17,200000.0,M,M,2000004.0,1.0,TYPE-B,33,2,ANNUAL,INFORCE,2008-04-30,2025-04-20
57,100000.8,S,M,150000.0,1.0,TYPE-B,26,0,MONTHLY,INFORCE,2008-02-27,2025-04-20
64,120000.96,S,F,420000.0,1.0,TYPE-B,19,0,MONTHLY,INFORCE,2008-02-26,2025-04-20
17,100000.0,M,M,375000.0,1.0,TYPE-B,35,3,QUARTERLY,INFORCE,2008-02-27,2025-04-20
17,101000.0,S,M,360000.0,1.0,TYPE-B,28,0,ANNUAL,INFORCE,2008-02-26,2025-04-20
27,200000.0,M,M,500004.0,1.0,TYPE-B,36,3,SEMI-ANNUAL,INFORCE,2008-02-29,2025-04-20
27,100000.0,M,M,500004.0,1.0,TYPE-B,33,2,SEMI-ANNUAL,INFORCE,2008-02-29,2025-04-20
55,100000.8,S,M,200004.0,1.0,TYPE-B,28,0,MONTHLY,INFORCE,2008-02-27,2025-04-20
12,100000.0,M,M,300000.0,1.0,TYPE-B,38,2,SEMI-ANNUAL,INFORCE,2008-02-29,2025-04-20
12,199007.88,M,F,519996.0,1.0,TYPE-B,30,3,MONTHLY,CANCELLED,2008-02-27,2008-06-26
44,500000.0,M,M,1500000.0,1.0,TYPE-B,41,3,ANNUAL,INFORCE,2008-02-28,2025-04-20
12,150000.0,M,M,300000.0,1.0,TYPE-B,44,3,SEMI-ANNUAL,INFORCE,2008-02-29,2025-04-20
12,101047.5,M,M,500004.0,5.0,TYPE-B,54,2,SEMI-ANNUAL,INFORCE,2008-02-28,2025-04-20
17,100000.0,M,M,549996.0,1.0,TYPE-B,58,0,ANNUAL,INFORCE,2008-02-28,2025-04-20
54,100000.8,S,M,800004.0,1.0,TYPE-B,28,0,MONTHLY,CANCELLED,2008-02-29,2008-06-27
38,105000.0,M,M,1500000.0,1.0,TYPE-B,47,1,ANNUAL,INFORCE,2008-02-29,2025-04-20
17,100000.8,M,M,1899996.0,1.0,TYPE-B,40,2,MONTHLY,INFORCE,2008-02-29,2025-04-20
12,100000.0,M,M,600000.0,1.0,TYPE-B,46,1,QUARTERLY,CANCELLED,2008-02-29,2008-07-27
12,120000.0,M,M,1200000.0,1.0,TYPE-B,36,3,QUARTERLY,CANCELLED,2008-02-29,2009-10-27
17,100000.0,M,M,1400004.0,1.0,TYPE-B,38,2,ANNUAL,INFORCE,2008-02-29,2025-04-20
34,1500000.0,M,M,2499996.0,1.0,TYPE-B,51,1,ANNUAL,INFORCE,2008-02-29,2025-04-20
43,1500000.0,M,M,549996.0,1.0,TYPE-B,51,3,ANNUAL,INFORCE,2008-02-29,2025-04-20
12,100000.0,S,M,500004.0,1.0,TYPE-B,22,0,QUARTERLY,CANCELLED,2008-02-29,2008-07-27
55,300000.0,M,M,999996.0,1.0,TYPE-B,28,1,SEMI-ANNUAL,INFORCE,2008-02-29,2025-04-20
49,199999.0,M,F,5000004.0,1.0,TYPE-B,36,1,ANNUAL,INFORCE,2008-02-29,2025-04-20
41,199999.0,M,M,5000004.0,1.0,TYPE-B,44,2,ANNUAL,INFORCE,2008-02-29,2025-04-20
17,120000.0,M,M,249996.0,1.0,TYPE-B,34,2,ANNUAL,INFORCE,2008-02-29,2025-04-20
17,100000.0,M,M,549996.0,1.0,TYPE-B,53,0,ANNUAL,CANCELLED,2008-03-03,2009-04-29
28,100000.0,M,M,549996.0,1.0,TYPE-B,38,0,ANNUAL,INFORCE,2008-02-29,2025-04-20
12,100000.0,M,F,549996.0,4.0,TYPE-B,40,3,SEMI-ANNUAL,INFORCE,2008-03-03,2025-04-20
39,100000.0,M,M,600000.0,1.0,TYPE-B,36,3,ANNUAL,INFORCE,2008-03-13,2025-04-20
41,500000.0,M,M,279996.0,1.0,TYPE-B,44,3,ANNUAL,INFORCE,2008-03-05,2025-04-20
17,200000.0,M,M,500004.0,1.0,TYPE-B,42,2,SEMI-ANNUAL,CANCELLED,2008-03-31,2008-11-27
12,100000.0,M,M,360000.0,1.0,TYPE-B,45,3,ANNUAL,INFORCE,2008-03-06,2025-04-20
22,124999.98,M,M,500004.0,1.0,TYPE-B,28,1,ANNUAL,INFORCE,2008-03-13,2025-04-20
39,100000.0,M,M,399996.0,1.0,TYPE-B,46,1,ANNUAL,INFORCE,2008-03-06,2025-04-20
17,150000.0,M,F,2000004.0,1.0,TYPE-B,28,3,ANNUAL,INFORCE,2008-03-10,2025-04-20
40,280000.0,M,M,300000.0,1.0,TYPE-B,45,2,ANNUAL,INFORCE,2008-03-07,2025-04-20
30,100000.8,M,M,600000.0,1.0,TYPE-B,44,3,MONTHLY,CANCELLED,2008-03-17,2011-06-16
12,100000.0,M,M,399996.0,1.0,TYPE-B,62,1,QUARTERLY,INFORCE,2008-03-24,2025-04-20
12,200000.0,M,M,1440000.0,1.0,TYPE-B,27,3,ANNUAL,INFORCE,2008-03-31,2025-04-20
17,100000.0,M,M,549996.0,1.0,TYPE-B,28,2,ANNUAL,INFORCE,2008-03-17,2025-04-20
34,198003.6,M,M,510000.0,1.0,TYPE-B,51,3,MONTHLY,CANCELLED,2008-03-11,2008-07-10
21,100000.0,M,M,399996.0,1.0,TYPE-B,54,1,ANNUAL,INFORCE,2008-03-31,2025-04-20
17,100000.0,M,M,440004.0,1.0,TYPE-B,39,2,SEMI-ANNUAL,INFORCE,2008-03-12,2025-04-20
12,140000.0,M,M,420000.0,1.0,TYPE-B,62,2,ANNUAL,INFORCE,2008-03-31,2025-04-20
12,150000.0,S,M,579996.0,1.0,TYPE-B,25,0,SEMI-ANNUAL,INFORCE,2008-03-13,2025-04-20
17,120000.96,M,M,639996.0,1.0,TYPE-B,30,1,MONTHLY,INFORCE,2008-03-11,2025-04-20
54,100000.8,M,M,543996.0,1.0,TYPE-B,29,3,MONTHLY,INFORCE,2008-03-12,2025-04-20
17,100000.0,M,M,399996.0,1.0,TYPE-B,30,2,SEMI-ANNUAL,INFORCE,2008-03-14,2025-04-20
61,100000.0,M,F,336000.0,1.0,TYPE-B,22,3,ANNUAL,INFORCE,2008-03-12,2025-04-20
55,100000.8,M,F,560004.0,1.0,TYPE-B,28,2,MONTHLY,INFORCE,2008-03-11,2025-04-20
17,100000.0,M,M,1400004.0,1.0,TYPE-B,30,1,ANNUAL,INFORCE,2008-03-13,2025-04-20
17,150000.0,S,M,849996.0,1.0,TYPE-B,27,0,ANNUAL,INFORCE,2008-03-12,2025-04-20
27,100000.0,M,M,3999996.0,1.0,TYPE-B,39,1,SEMI-ANNUAL,CANCELLED,2008-03-26,2009-05-25
17,120000.96,S,M,500004.0,1.0,TYPE-B,23,0,MONTHLY,CANCELLED,2008-03-12,2009-03-13
12,120000.96,S,M,180000.0,1.0,TYPE-B,25,0,MONTHLY,CANCELLED,2008-03-14,2008-07-13
53,100000.0,M,F,519996.0,1.0,TYPE-B,30,1,QUARTERLY,CANCELLED,2008-03-12,2008-08-11
17,100000.0,M,M,549996.0,1.0,TYPE-B,42,0,SEMI-ANNUAL,INFORCE,2008-03-14,2025-04-20
17,150000.0,M,F,549996.0,4.0,TYPE-B,21,3,ANNUAL,INFORCE,2008-03-24,2025-04-20
17,100000.0,M,M,800004.0,1.0,TYPE-B,30,2,QUARTERLY,CANCELLED,2008-03-17,2008-11-16
17,150000.0,M,M,699996.0,1.0,TYPE-B,44,3,SEMI-ANNUAL,INFORCE,2008-03-18,2025-04-20
17,150000.0,M,F,549996.0,4.0,TYPE-B,38,3,SEMI-ANNUAL,CANCELLED,2008-03-14,2009-11-13
12,100000.0,M,M,600000.0,1.0,TYPE-B,41,1,ANNUAL,INFORCE,2008-03-17,2025-04-20
17,100000.0,M,M,650004.0,1.0,TYPE-B,30,1,ANNUAL,CANCELLED,2008-03-17,2009-05-14
17,120000.96,M,M,549996.0,1.0,TYPE-B,57,3,MONTHLY,INFORCE,2008-03-17,2025-04-20
36,100000.8,M,M,410004.0,1.0,TYPE-B,39,1,MONTHLY,INFORCE,2008-03-31,2025-04-20
17,100000.0,M,M,2499996.0,1.0,TYPE-B,40,1,ANNUAL,INFORCE,2008-03-31,2025-04-20
17,100000.0,M,M,420000.0,1.0,TYPE-B,34,2,ANNUAL,INFORCE,2008-03-18,2025-04-20
12,100001.0,M,M,500004.0,1.0,TYPE-B,46,1,ANNUAL,INFORCE,2008-03-17,2025-04-20
17,100000.0,M,F,549996.0,4.0,TYPE-B,30,2,SEMI-ANNUAL,INFORCE,2008-03-20,2025-04-20
47,103375.0,S,M,800004.0,1.0,TYPE-B,25,0,SEMI-ANNUAL,CANCELLED,2008-03-31,2008-11-27
12,120000.96,M,M,150000.0,1.0,TYPE-B,40,2,MONTHLY,CANCELLED,2008-03-31,2008-07-27
55,100000.0,S,M,800004.0,1.0,TYPE-B,28,0,SEMI-ANNUAL,INFORCE,2008-03-18,2025-04-20
12,2010000.0,M,M,1500000.0,1.0,TYPE-B,52,1,MONTHLY,INFORCE,2008-03-31,2025-04-20
12,100000.0,M,M,7299996.0,1.0,TYPE-B,40,1,ANNUAL,INFORCE,2008-03-18,2025-04-20
17,100000.0,M,M,1200000.0,1.0,TYPE-B,47,1,ANNUAL,CANCELLED,2008-03-26,2011-05-25
12,200000.0,S,M,260004.0,1.0,TYPE-B,25,0,ANNUAL,CANCELLED,2008-03-19,2010-05-18
55,199000.0,M,M,399996.0,1.0,TYPE-B,28,1,SEMI-ANNUAL,CANCELLED,2008-03-19,2008-11-18
12,150000.0,M,M,300000.0,1.0,TYPE-B,39,3,ANNUAL,CANCELLED,2008-03-20,2010-05-19
12,200000.0,S,F,350004.0,1.0,TYPE-B,25,0,ANNUAL,CANCELLED,2008-03-20,2010-05-19
12,140000.0,S,F,200004.0,1.0,TYPE-B,22,0,ANNUAL,INFORCE,2008-03-25,2025-04-20
12,100000.0,M,M,699996.0,5.0,TYPE-B,48,1,ANNUAL,INFORCE,2008-03-20,2025-04-20
12,100000.8,S,M,500004.0,1.0,TYPE-B,25,0,MONTHLY,INFORCE,2008-03-20,2025-04-20
51,100000.8,M,M,440004.0,1.0,TYPE-B,34,3,MONTHLY,INFORCE,2008-03-24,2025-04-20
12,100000.0,M,M,249996.0,1.0,TYPE-B,51,2,QUARTERLY,INFORCE,2008-04-21,2025-04-20
17,102000.0,S,F,300000.0,1.0,TYPE-B,29,0,MONTHLY,CANCELLED,2008-03-24,2008-07-20
17,100000.0,M,M,699996.0,1.0,TYPE-B,35,3,SEMI-ANNUAL,CANCELLED,2008-03-24,2009-11-21
59,100000.0,S,M,399996.0,1.0,TYPE-B,24,0,QUARTERLY,INFORCE,2008-03-24,2025-04-20
12,100000.0,M,M,549996.0,1.0,TYPE-B,40,3,ANNUAL,CANCELLED,2008-03-24,2010-05-20
17,100000.8,S,M,380004.0,1.0,TYPE-B,26,0,MONTHLY,INFORCE,2008-03-24,2025-04-20
35,100000.0,M,F,350004.0,1.0,TYPE-B,50,3,ANNUAL,INFORCE,2008-03-24,2025-04-20
12,300001.0,S,M,260004.0,1.0,TYPE-B,26,0,ANNUAL,CANCELLED,2008-03-25,2010-05-24
43,199999.0,M,F,504000.0,1.0,TYPE-B,42,2,ANNUAL,INFORCE,2008-03-24,2025-04-20
55,100000.0,M,M,300000.0,1.0,TYPE-B,28,3,SEMI-ANNUAL,INFORCE,2008-03-24,2025-04-20
12,100000.0,S,M,297996.0,1.0,TYPE-B,25,0,QUARTERLY,INFORCE,2008-03-31,2025-04-20
41,100000.0,M,M,549996.0,1.0,TYPE-B,57,1,ANNUAL,INFORCE,2008-03-25,2025-04-20
55,100000.0,M,M,336000.0,1.0,TYPE-B,27,1,ANNUAL,INFORCE,2008-03-25,2025-04-20
12,100000.0,M,M,200004.0,1.0,TYPE-B,28,1,QUARTERLY,CANCELLED,2008-03-26,2009-02-24
22,120000.0,S,M,750000.0,1.0,TYPE-B,23,0,MONTHLY,CANCELLED,2008-03-31,2008-07-27
12,100000.0,S,M,399996.0,1.0,TYPE-B,30,0,SEMI-ANNUAL,CANCELLED,2008-03-26,2008-11-25
17,180000.0,M,M,750000.0,1.0,TYPE-B,33,1,MONTHLY,CANCELLED,2008-03-31,2008-07-27
34,1500000.0,M,M,402120.0,1.0,TYPE-B,51,1,ANNUAL,INFORCE,2008-03-26,2025-04-20
43,100000.0,S,M,350004.0,1.0,TYPE-B,41,0,QUARTERLY,CANCELLED,2008-03-26,2008-08-25
43,351000.0,M,M,500004.0,1.0,TYPE-B,42,1,ANNUAL,INFORCE,2008-03-28,2025-04-20
17,100000.0,M,M,549996.0,1.0,TYPE-B,29,0,QUARTERLY,CANCELLED,2008-03-31,2008-08-27
12,100000.0,M,M,200004.0,1.0,TYPE-B,42,3,ANNUAL,INFORCE,2008-03-27,2025-04-20
28,100000.0,M,M,300000.0,1.0,TYPE-B,56,2,QUARTERLY,INFORCE,2008-03-28,2025-04-20
12,100000.0,M,M,249996.0,5.0,TYPE-B,43,2,QUARTERLY,INFORCE,2008-03-27,2025-04-20
64,120000.96,S,M,120000.0,1.0,TYPE-B,19,0,MONTHLY,INFORCE,2008-03-26,2025-04-20
12,100000.0,M,F,549996.0,4.0,TYPE-B,33,1,QUARTERLY,CANCELLED,2008-03-27,2008-08-26
28,150000.0,M,M,630000.0,1.0,TYPE-B,57,2,ANNUAL,INFORCE,2008-03-28,2025-04-20
43,111111.0,M,M,249996.0,1.0,TYPE-B,41,1,ANNUAL,INFORCE,2008-03-28,2025-04-20
17,102500.0,M,M,549996.0,5.0,TYPE-B,49,0,ANNUAL,CANCELLED,2008-04-16,2009-06-15
17,100000.0,M,M,549996.0,1.0,TYPE-B,59,0,ANNUAL,INFORCE,2008-03-28,2025-04-20
64,101000.0,M,M,549996.0,1.0,TYPE-B,70,0,ANNUAL,INFORCE,2008-03-28,2025-04-20
29,100000.0,M,F,420000.0,1.0,TYPE-B,56,1,ANNUAL,INFORCE,2008-03-28,2025-04-20
28,100000.0,M,F,249996.0,1.0,TYPE-B,47,2,ANNUAL,INFORCE,2008-03-31,2025-04-20
61,100000.19,M,M,549996.0,1.0,TYPE-B,46,0,ANNUAL,INFORCE,2008-03-31,2025-04-20
59,100000.19,M,M,549996.0,4.0,TYPE-B,45,0,ANNUAL,INFORCE,2008-03-31,2025-04-20
17,200000.0,M,M,515844.0,1.0,TYPE-B,51,1,QUARTERLY,CANCELLED,2008-03-31,2008-08-27
17,100000.0,M,F,549996.0,4.0,TYPE-B,38,3,SEMI-ANNUAL,CANCELLED,2008-03-28,2008-11-27
50,150000.0,M,M,300000.0,1.0,TYPE-B,35,3,ANNUAL,INFORCE,2008-03-28,2025-04-20
12,100000.8,S,M,500004.0,1.0,TYPE-B,25,0,MONTHLY,CANCELLED,2008-03-28,2008-07-27
17,100000.0,M,M,300000.0,1.0,TYPE-B,48,2,QUARTERLY,CANCELLED,2008-04-28,2008-12-27
17,100000.0,M,M,380004.0,1.0,TYPE-B,56,1,ANNUAL,CANCELLED,2008-03-31,2011-05-27
17,100000.0,M,M,300000.0,1.0,TYPE-B,44,2,SEMI-ANNUAL,CANCELLED,2008-03-31,2008-11-27
22,101999.88,S,M,249996.0,1.0,TYPE-B,25,0,MONTHLY,INFORCE,2008-04-11,2025-04-20
17,100000.0,M,M,549996.0,1.0,TYPE-B,48,0,SEMI-ANNUAL,INFORCE,2008-03-31,2025-04-20
17,100000.8,S,M,849996.0,1.0,TYPE-B,26,0,MONTHLY,INFORCE,2008-03-31,2025-04-20
12,100000.0,S,M,260004.0,1.0,TYPE-B,26,0,ANNUAL,CANCELLED,2008-03-31,2010-05-27
12,150000.0,S,M,300000.0,1.0,TYPE-B,48,0,ANNUAL,CANCELLED,2008-03-31,2010-05-27
12,100000.0,M,M,500004.0,1.0,TYPE-B,53,3,SEMI-ANNUAL,CANCELLED,2008-03-31,2009-05-27
17,100000.0,M,M,1599996.0,1.0,TYPE-B,30,2,SEMI-ANNUAL,CANCELLED,2008-03-31,2011-05-27
66,100000.18,M,M,549996.0,1.0,TYPE-B,63,0,SEMI-ANNUAL,INFORCE,2008-03-31,2025-04-20
53,199999.0,M,M,900000.0,1.0,TYPE-B,29,1,ANNUAL,INFORCE,2008-03-31,2025-04-20
47,1000000.0,M,M,549996.0,1.0,TYPE-B,9,3,ANNUAL,INFORCE,2008-03-31,2025-04-20
17,100000.0,M,F,900000.0,1.0,TYPE-B,36,3,ANNUAL,CANCELLED,2008-03-31,2009-05-27
17,100000.0,M,M,1400004.0,1.0,TYPE-B,48,2,ANNUAL,CANCELLED,2008-04-25,2011-06-24
50,300000.0,M,M,1500000.0,1.0,TYPE-B,35,1,SEMI-ANNUAL,INFORCE,2008-03-31,2025-04-20
36,100000.2,M,M,549996.0,1.0,TYPE-B,7,1,ANNUAL,INFORCE,2008-03-31,2025-04-20
52,100000.0,M,F,384000.0,1.0,TYPE-B,33,1,ANNUAL,INFORCE,2008-03-31,2025-04-20
12,100000.0,M,M,500004.0,1.0,TYPE-B,36,2,QUARTERLY,CANCELLED,2008-03-31,2008-11-27
56,100000.0,M,M,249996.0,1.0,TYPE-B,27,3,ANNUAL,INFORCE,2008-03-31,2025-04-20
17,120000.0,M,M,249996.0,1.0,TYPE-B,30,1,ANNUAL,CANCELLED,2008-05-08,2011-07-07
59,100000.19,M,M,549996.0,1.0,TYPE-B,44,0,ANNUAL,INFORCE,2008-03-31,2025-04-20
64,100000.19,M,M,549996.0,4.0,TYPE-B,38,0,ANNUAL,INFORCE,2008-03-31,2025-04-20
12,100000.0,M,F,549996.0,4.0,TYPE-B,54,1,ANNUAL,INFORCE,2008-04-29,2025-04-20
17,100000.0,M,M,600000.0,5.0,TYPE-B,49,1,ANNUAL,CANCELLED,2008-04-08,2009-06-07
59,100000.0,S,F,120000.0,1.0,TYPE-B,23,0,ANNUAL,INFORCE,2008-03-31,2025-04-20
17,100000.0,S,M,300000.0,1.0,TYPE-B,27,0,QUARTERLY,CANCELLED,2008-03-31,2009-02-26
43,102000.84,M,M,999996.0,1.0,TYPE-B,42,3,MONTHLY,INFORCE,2008-03-31,2025-04-20
27,100000.0,M,M,240000.0,1.0,TYPE-B,58,3,SEMI-ANNUAL,INFORCE,2008-03-31,2025-04-20
30,100000.0,M,M,300000.0,1.0,TYPE-B,55,2,SEMI-ANNUAL,CANCELLED,2008-03-31,2008-11-27
17,100000.0,M,M,549996.0,1.0,TYPE-B,52,0,ANNUAL,CANCELLED,2008-03-31,2009-05-27
17,100000.0,M,M,549996.0,1.0,TYPE-B,52,0,ANNUAL,CANCELLED,2008-03-31,2009-05-27
17,100000.0,M,M,549996.0,1.0,TYPE-B,7,3,ANNUAL,INFORCE,2008-03-31,2025-04-20
12,100000.0,M,M,300000.0,1.0,TYPE-B,47,2,SEMI-ANNUAL,INFORCE,2008-03-31,2025-04-20
32,120000.96,M,M,660000.0,1.0,TYPE-B,52,3,MONTHLY,INFORCE,2008-03-31,2025-04-20
17,100000.0,M,F,549996.0,4.0,TYPE-B,34,1,ANNUAL,INFORCE,2008-03-31,2025-04-20
17,100000.0,M,M,320004.0,1.0,TYPE-B,37,3,SEMI-ANNUAL,CANCELLED,2008-04-11,2008-11-27
40,100000.0,M,F,429996.0,1.0,TYPE-B,44,1,QUARTERLY,INFORCE,2008-03-31,2025-04-20
17,100000.0,M,F,549996.0,4.0,TYPE-B,34,1,ANNUAL,INFORCE,2008-03-31,2025-04-20
17,100000.0,M,M,549996.0,1.0,TYPE-B,66,0,ANNUAL,INFORCE,2008-03-31,2025-04-20
12,120001.08,M,M,300000.0,1.0,TYPE-B,58,3,MONTHLY,CANCELLED,2008-03-31,2008-08-27
12,100000.8,M,M,500004.0,1.0,TYPE-B,47,2,MONTHLY,CANCELLED,2008-04-23,2008-08-22
27,10000000.0,M,F,2100000.0,1.0,TYPE-B,57,3,ANNUAL,INFORCE,2008-03-31,2025-04-20
57,100000.8,S,M,380004.0,1.0,TYPE-B,26,0,MONTHLY,INFORCE,2008-03-31,2025-04-20
35,200000.0,M,F,300000.0,1.0,TYPE-B,50,1,QUARTERLY,INFORCE,2008-03-31,2025-04-20
44,100000.0,M,M,360000.0,1.0,TYPE-B,41,2,QUARTERLY,CANCELLED,2008-03-31,2008-08-27
39,100000.0,M,M,600000.0,1.0,TYPE-B,46,1,QUARTERLY,INFORCE,2008-03-31,2025-04-20
56,120000.0,M,F,423996.0,1.0,TYPE-B,26,1,MONTHLY,INFORCE,2008-03-31,2025-04-20
41,100000.0,M,M,600000.0,1.0,TYPE-B,43,3,SEMI-ANNUAL,INFORCE,2008-03-31,2025-04-20
12,100000.0,M,F,549996.0,4.0,TYPE-B,43,3,ANNUAL,CANCELLED,2008-03-31,2010-05-27
17,100000.0,M,F,549996.0,4.0,TYPE-B,50,2,ANNUAL,INFORCE,2008-03-31,2025-04-20
54,100000.0,S,M,200004.0,1.0,TYPE-B,29,0,QUARTERLY,CANCELLED,2008-03-31,2008-08-27
12,200000.0,M,M,600000.0,1.0,TYPE-B,43,1,ANNUAL,INFORCE,2008-04-15,2025-04-20
33,1600000.0,M,M,440004.0,1.0,TYPE-B,52,1,QUARTERLY,CANCELLED,2008-03-31,2008-08-27
12,100200.0,M,M,300000.0,1.0,TYPE-B,30,1,MONTHLY,INFORCE,2008-04-08,2025-04-20
17,100000.0,M,F,150000.0,1.0,TYPE-B,36,3,ANNUAL,INFORCE,2008-03-31,2025-04-20
12,100000.8,M,M,549996.0,1.0,TYPE-B,46,2,MONTHLY,CANCELLED,2008-03-31,2009-01-27
45,150000.0,M,M,444996.0,1.0,TYPE-B,40,3,ANNUAL,INFORCE,2008-03-31,2025-04-20
54,102000.84,S,M,300000.0,1.0,TYPE-B,29,0,MONTHLY,CANCELLED,2008-03-31,2008-09-26
17,100000.0,S,M,405996.0,1.0,TYPE-B,29,0,QUARTERLY,INFORCE,2008-03-31,2025-04-20
12,100000.0,M,M,300000.0,1.0,TYPE-B,37,2,QUARTERLY,CANCELLED,2008-03-31,2008-08-27
17,119999.88,M,F,300000.0,1.0,TYPE-B,34,3,MONTHLY,INFORCE,2008-03-31,2025-04-20
41,500000.0,M,M,279996.0,1.0,TYPE-B,44,1,ANNUAL,INFORCE,2008-03-31,2025-04-20
37,100000.0,M,M,350004.0,1.0,TYPE-B,48,3,SEMI-ANNUAL,INFORCE,2008-03-31,2025-04-20
12,100000.8,S,M,289992.0,1.0,TYPE-B,24,0,MONTHLY,INFORCE,2008-04-09,2025-04-20
27,100000.0,M,F,360000.0,1.0,TYPE-B,58,3,SEMI-ANNUAL,CANCELLED,2008-04-10,2011-06-09
22,103000.56,M,M,399996.0,5.0,TYPE-B,51,3,MONTHLY,INFORCE,2008-05-30,2025-04-20
12,120000.96,M,F,249996.0,1.0,TYPE-B,38,2,MONTHLY,INFORCE,2008-04-11,2025-04-20
47,180001.44,M,F,549996.0,4.0,TYPE-B,37,2,MONTHLY,CANCELLED,2008-04-10,2008-08-09
12,100000.0,M,M,500004.0,1.0,TYPE-B,46,3,SEMI-ANNUAL,INFORCE,2008-05-12,2025-04-20
43,100000.0,M,M,300000.0,1.0,TYPE-B,42,3,SEMI-ANNUAL,INFORCE,2008-04-10,2025-04-20
38,121550.64,M,M,1500000.0,1.0,TYPE-B,47,3,QUARTERLY,INFORCE,2008-04-16,2025-04-20
17,100000.0,S,M,450000.0,1.0,TYPE-B,22,0,ANNUAL,CANCELLED,2008-04-11,2011-06-10
46,120000.96,M,M,240000.0,1.0,TYPE-B,38,2,MONTHLY,INFORCE,2008-04-10,2025-04-20
34,105000.0,M,M,225000.0,1.0,TYPE-B,51,2,ANNUAL,INFORCE,2008-04-11,2025-04-20
32,100000.0,M,M,399996.0,1.0,TYPE-B,53,2,ANNUAL,CANCELLED,2008-04-11,2009-06-11
12,200000.0,M,M,549996.0,6.0,TYPE-B,63,2,ANNUAL,CANCELLED,2008-05-22,2009-07-21
12,100008.0,S,M,150000.0,1.0,TYPE-B,33,0,MONTHLY,CANCELLED,2008-04-22,2008-08-21
17,100000.0,M,M,440004.0,1.0,TYPE-B,39,3,SEMI-ANNUAL,CANCELLED,2008-04-17,2008-12-16
12,105000.0,M,M,549996.0,1.0,TYPE-B,54,0,MONTHLY,CANCELLED,2008-04-28,2008-10-27
33,399883.08,M,M,1044996.0,1.0,TYPE-B,42,3,MONTHLY,CANCELLED,2008-04-29,2008-08-27
28,200000.0,W,F,360000.0,1.0,TYPE-B,57,0,ANNUAL,INFORCE,2008-04-22,2025-04-20
29,100000.0,M,F,840000.0,1.0,TYPE-B,56,1,ANNUAL,INFORCE,2008-04-22,2025-04-20
12,100000.0,M,M,249996.0,5.0,TYPE-B,43,1,QUARTERLY,INFORCE,2008-04-24,2025-04-20
12,100000.0,M,F,549996.0,4.0,TYPE-B,57,2,ANNUAL,INFORCE,2008-05-05,2025-04-20
49,120000.96,M,M,300000.0,1.0,TYPE-B,36,1,MONTHLY,INFORCE,2008-04-25,2025-04-20
12,120000.96,M,M,350004.0,1.0,TYPE-B,35,2,MONTHLY,INFORCE,2008-04-25,2025-04-20
38,120000.0,M,M,1400004.0,1.0,TYPE-B,46,2,SEMI-ANNUAL,INFORCE,2008-04-28,2025-04-20
22,100005.0,M,M,549996.0,1.0,TYPE-B,60,0,ANNUAL,INFORCE,2008-04-28,2025-04-20
